Code,Name,Market
01568,Sundart Holdings Ltd,HKEX
01697,Shandong International Trust Co Ltd Class H,HKEX
01027,Asia Strategy Digit Technology Holdings Ltd,HKEX
00196,Honghua Group Ltd,HKEX
02009,BBMG Corp Class H,HKEX
00691,China Shanshui Cement Group Ltd,HKEX
00025,Chevalier International Holdings Ltd,HKEX
09611,Shanghai Longcheer Technology Co Ltd Class H,HKEX
01935,JH Educational Technology INC,HKEX
01065,Tianjin Capital Environmental Protection Group Co Ltd Class H,HKEX
02559,Dida Inc,HKEX
01940,China Gas Industry Investment Holdings Co Ltd,HKEX
02613,ContiOcean Environment Tech Group Co Ltd Class H,HKEX
01716,Most Kwai Chung Ltd,HKEX
02218,Yantai North Andre Juice Co Ltd Class H,HKEX
01228,CANbridge Pharmaceuticals Inc,HKEX
06668,E-Star Commercial Management Co Ltd,HKEX
03303,Jutal Offshore Oil Services Ltd,HKEX
01635,Shanghai Dazhong Public Utilities Group Co Ltd Class H,HKEX
09680,Chenqi Technology Ltd,HKEX
09991,Baozun Inc,HKEX
00305,Wuling Motors Holdings Ltd,HKEX
01382,Pacific Textiles Holdings Ltd,HKEX
01231,Newton Resources Ltd,HKEX
02798,Perennial Energy Holdings Ltd,HKEX
00918,Majestic Dragon AeroTech Holdings Ltd,HKEX
02399,China Anchu Energy Storage Group Ltd,HKEX
09609,Hebei Haiwei Electronic New Material Technology Co Ltd Class H,HKEX
03989,Capital Environment Holdings Ltd,HKEX
08095,Beijing Beida Jade Bird Universal Sci-Tech Co Ltd Class H,HKEX
00818,Hi Sun Technology (China) Ltd,HKEX
02692,Shenzhen Zhaowei Machinery & Electronics Co Ltd Class H,HKEX
00618,Peking University Resources (Holdings) Company Ltd,HKEX
00978,China Merchants Land Ltd,HKEX
00095,LVGEM (China) Real Estate Investment Co Ltd,HKEX
09908,Jiaxing Gas Group Co Ltd Class H,HKEX
01152,Momentum Financial Holdings Ltd,HKEX
00465,Futong Technology Development Holdings Ltd,HKEX
03309,C-Mer Medical Holdings Ltd,HKEX
00408,Yip's Chemical Holdings Ltd,HKEX
01959,Zhong Ju Investment Group Ltd,HKEX
02265,Hongcheng Environmental Technology Co Ltd,HKEX
02290,Lung Fung Group Holdings Ltd,HKEX
01328,Goldstream Investment Ltd,HKEX
01953,Rimbaco Group Global Ltd,HKEX
03389,Hengdeli Holdings Ltd,HKEX
02001,China New Higher Education Group Ltd,HKEX
02603,Xiamen Jihong Co Ltd Class H,HKEX
09886,Dingdang Health Technology Group Ltd,HKEX
02493,Mabwell (Shanghai) Bioscience Co Ltd Class H,HKEX
02551,APT Electronics Co Ltd Class H,HKEX
02180,Manpowergroup Greater China Ltd,HKEX
01539,Unity Group Holdings International Ltd,HKEX
02701,Nsing Technologies Inc Class H,HKEX
02531,GL-Carlink Technology Holding Ltd,HKEX
02473,XXF Group Holdings Ltd,HKEX
00526,Lisi Group (Holdings) Ltd,HKEX
03816,KFM Kingdom Holdings Ltd,HKEX
01503,China Merchants Commercial Real Estate Invt Trust,HKEX
03399,Guangdong Yueyun Transportation Co Ltd Class H,HKEX
02100,Baioo Family Interactive Ltd,HKEX
01765,XJ International Holdings Co Ltd,HKEX
06939,MEGAIN Holding (Cayman) Co Ltd,HKEX
02317,Vedan International (Holdings) Ltd,HKEX
01593,Chen Lin Education Group Holdings Ltd,HKEX
03991,Changhong Jiahua Holdings Ltd,HKEX
02569,Soft International Group Ltd,HKEX
02881,Wuhan Youji Holdings Ltd,HKEX
00687,Tysan Holdings Ltd,HKEX
02251,Beijing Airdoc Technology Co Ltd Class H,HKEX
01969,China Chunlai Education Group Co Ltd,HKEX
02279,Yonghe Medical Group Co Ltd,HKEX
00264,China International Development Corporation Ltd,HKEX
00527,China Ruifeng Renewable Energy Holdings Ltd,HKEX
01466,Baijin Life Science Holdings Ltd,HKEX
01431,YuanShengTai Dairy Farm Ltd,HKEX
00719,Shandong Xinhua Pharmaceutical Co Ltd Class H,HKEX
00563,Shanghai Industrial Urban Development Group Ltd,HKEX
01696,Sisram Medical Ltd,HKEX
00815,China Silver Group Ltd,HKEX
00568,Shandong Molong Petroleum Machinery Co Ltd Class H,HKEX
00716,Singamas Container Holdings Ltd,HKEX
01881,Regal Real Estate Investment Trust REIT Units,HKEX
01121,Golden Solar New Energy Technology Holdings Ltd,HKEX
00542,China Cultural Tourism and Agriculture Group Ltd,HKEX
00093,Zero Fintech Group Ltd,HKEX
00511,Television Broadcasts Ltd,HKEX
01726,HKE Holdings Ltd,HKEX
01786,Crcc High-Tech Equipment Corp Ltd Class H,HKEX
00664,Hangzhou Tongshifu Cultural and Creative (Group) Co Ltd Class H,HKEX
01985,Microware Group Ltd,HKEX
00488,Lai Sun Development Co Ltd,HKEX
01586,China Leon Inspection Holding Ltd,HKEX
02487,Cutia Therapeutics,HKEX
01981,Cathay Group Holdings Inc,HKEX
00638,Fibocom Wireless Inc Class H,HKEX
06811,Tai Hing Group Holdings Ltd,HKEX
02327,Meilleure Health International Industry Group Ltd,HKEX
06117,Rizhao Port Jurong Co Ltd Class H,HKEX
02098,Zall Smart Commerce Group Ltd,HKEX
00103,Shougang Century Holdings Ltd,HKEX
06100,Tongdao Liepin Group,HKEX
08087,China 33 Group Ltd,HKEX
00474,Aceso Life Science Group Ltd,HKEX
06661,Huzhou Gas Co Ltd Class H,HKEX
00745,China National Culture Group Ltd,HKEX
01450,Be Friends Holding Ltd,HKEX
02209,YesAsia Holdings Ltd,HKEX
00433,North Mining Shares Co Ltd,HKEX
02150,Nayuki Holdings Ltd,HKEX
01627,Able Engineering Holdings Ltd,HKEX
00873,Shimao Services Holdings Ltd,HKEX
00635,Playmates Holdings Ltd,HKEX
09960,Kindstar Globalgene Technology Inc,HKEX
02535,WK Group (Holdings) Ltd,HKEX
01417,Riverine China Holdings Ltd,HKEX
01702,Dongguang Chemical Ltd,HKEX
02516,FAR International Holdings Group Co Ltd,HKEX
01020,Ciprun Technology Holdings Company Ltd,HKEX
00621,Taung Gold International Ltd,HKEX
01931,Ethk Labs Inc,HKEX
00798,China Electronics Optics Valley Union Holding Co Ltd,HKEX
03893,CROSSTEC Group Holdings Ltd,HKEX
03773,Yinsheng Digifavor Co Ltd,HKEX
03838,China Starch Holdings Ltd,HKEX
08370,Zhi Sheng Group Holdings Ltd,HKEX
00374,Four Seas Mercantile Holdings Ltd,HKEX
02536,Palasino Holdings Ltd,HKEX
09639,Wing Lee Development Construction Holdings Ltd,HKEX
00156,Lippo China Resources Ltd,HKEX
00057,Chen Hsong Holdings Ltd,HKEX
06086,Fangzhou Inc,HKEX
08321,Tai Kam Holdings Ltd,HKEX
01643,Modern Chinese Medicine Group Co Ltd,HKEX
06922,Cryofocus Medtech (Shanghai) Co Ltd Class H,HKEX
09939,Kintor Pharmaceutical Ltd,HKEX
02469,Fenbi Ltd,HKEX
08198,Crypto Flow Technology Ltd,HKEX
00314,Sipai Health Technology Co  Ltd,HKEX
02592,Cloudbreak Pharma Inc,HKEX
00212,Nanyang Holdings Ltd,HKEX
03650,Keep Inc,HKEX
01127,Lion Rock Group Ltd,HKEX
02130,CN Logistics International Holdings Ltd,HKEX
02691,Nanhua Futures Co Ltd Class H,HKEX
01815,Mount Everest Gold Group Co Ltd,HKEX
00472,New Silkroad Holding Group Ltd,HKEX
00609,Tiande Chemical Holdings Ltd,HKEX
00157,Natural Beauty Bio-Technology Ltd,HKEX
00255,Lung Kee Group Holdings Ltd,HKEX
02789,Yuanda China Holdings Ltd,HKEX
02153,Tat Hong Equipment Service Co Ltd,HKEX
01090,Da Ming International Holdings Ltd,HKEX
01483,Net A Go Technology Co Ltd,HKEX
02483,K Cash Corp Ltd,HKEX
08540,Victory Securities (Holdings) Co Ltd,HKEX
00266,Tian Teck Land Ltd,HKEX
00206,CM Energy Tech Co Ltd,HKEX
00128,ENM Holdings Ltd,HKEX
00623,SinoMedia Holding Ltd,HKEX
00554,Hans Group Holdings Ltd,HKEX
01003,Huanxi Media Group Ltd,HKEX
09989,Shenzhen Hepalink Pharmaceutical Group Co Ltd Class H,HKEX
01372,China Carbon Neutral Development Group Ltd,HKEX
00533,Goldlion Holdings Ltd,HKEX
00536,TradeLink Electronic Commerce Ltd,HKEX
01082,Bradaverse Education (Int'l) Investments Group Ltd,HKEX
00538,Ajisen (China) Holdings Ltd,HKEX
00131,Cheuk Nang Holdings Ltd,HKEX
00237,Safety Godown Co Ltd,HKEX
02136,Lifestyle China Group Ltd,HKEX
01712,Dragon Mining Ltd,HKEX
02002,China Sunshine Paper Holdings Co Ltd,HKEX
02030,Cabbeen Fashion Ltd,HKEX
01731,Prosperous Industrial (Holdings) Ltd,HKEX
01617,Nanfang Communication Holdings Ltd,HKEX
01085,Hengxin Technology Ltd,HKEX
00611,China Nuclear Energy Technology Corp Ltd,HKEX
02543,Dahon Tech (Shenzhen) Co Ltd Class H,HKEX
00383,Tian An Medicare Ltd,HKEX
00186,Nimble Holdings Co Ltd,HKEX
02372,WEIli Holdings Ltd,HKEX
01137,Hong Kong Technology Venture Co Ltd,HKEX
01201,Tesson Holdings Ltd,HKEX
00205,BFB Health Ltd,HKEX
01425,Justin Allen Holdings Ltd,HKEX
01463,C-Link Squared Ltd,HKEX
00163,Emperor International Holdings Ltd,HKEX
00627,Vision Synergy Holdings Ltd,HKEX
01986,Tsaker New Energy Tech Co Ltd,HKEX
02550,Easou Technology Holdings Ltd,HKEX
02482,Logory Logistics Technology Co Ltd Class H,HKEX
01142,Eandp Global Holdings Ltd,HKEX
01029,IRC Ltd,HKEX
00727,Crown International Corp Ltd,HKEX
01180,Paradise Entertainment Ltd,HKEX
01858,Beijing Chunlizhengda Medical Instruments Co Ltd Class H,HKEX
01528,Red Star Macalline Group Corp Ltd Class H,HKEX
00217,China Chengtong Development Group Ltd,HKEX
02777,Guangzhou R&F Properties Co Ltd Class H,HKEX
01238,Powerlong Real Estate Holdings Ltd,HKEX
09686,Xikang Cloud Hospital Holdings Inc,HKEX
02560,Anhui Conch Material Technology Co Ltd Class H,HKEX
00505,Xingye Alloy Materials Group Ltd,HKEX
00595,AV Concept Holdings Ltd,HKEX
01255,TATA Health International Holdings Ltd,HKEX
01274,iMotion Automotive Technology Suzhou Co Ltd Class H,HKEX
02011,Gilston Group Ltd,HKEX
00420,Fountain Set Holdings Ltd,HKEX
00898,Multifield International Holdings Ltd,HKEX
08220,Bingo Group Holdings Ltd,HKEX
01346,Lever Style Corp,HKEX
01349,Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co Ltd Class H,HKEX
02289,Charmacy Pharmaceutical Co Ltd Class H,HKEX
00209,Poly Xverse Intelligent Technology Co. Ltd,HKEX
02878,Solomon Systech (International) Ltd,HKEX
00184,Keck Seng Investments Hong Kong Ltd,HKEX
01943,King's Stone Holdings Group Ltd,HKEX
00553,Nanjing Panda Electronics Co Ltd Class H,HKEX
01820,Pacific Millennium Packaging Group Corp,HKEX
00655,Hongkong Chinese Ltd,HKEX
06820,FriendTimes Inc,HKEX
00334,China Display Optoelectronics Technology Holdings Ltd,HKEX
06933,Sino-Entertainment Technology Holdings Ltd,HKEX
02530,Numans Health Food Holdings Co Ltd,HKEX
01846,Euroeyes International Eye Clinic Ltd,HKEX
01057,Zhejiang Shibao Co Ltd Class H,HKEX
02298,Cosmo Lady (China) Holdings Co Ltd,HKEX
00251,S E A Holdings Ltd,HKEX
02581,BenQ BM Holding Cayman Corp,HKEX
01410,Edvance International Holdings Ltd,HKEX
09882,Best Linking Group Holdings Ltd,HKEX
00365,Sino Ict Holdings Ltd,HKEX
00560,Chu Kong Shipping Enterprises Group Co Ltd,HKEX
00603,China Oil and Gas Group Ltd,HKEX
00711,Asia Allied Infrastructure Holdings Ltd,HKEX
00239,Pak Fah Yeow International Ltd,HKEX
01525,Shanghai Gench Education Group Ltd,HKEX
02481,SL Gemini Energy Co Ltd Class H,HKEX
00640,Infinity Development Holdings Company Ltd,HKEX
02407,Gaush Meditech Ltd,HKEX
01161,Water Oasis Group Ltd,HKEX
00993,XinKong International Capital Holdings Ltd,HKEX
02496,Wuhan YZY Biopharma Co Ltd Class H,HKEX
01502,Financial Street Property Co Ltd Class H,HKEX
03300,China Glass Holdings Ltd,HKEX
01577,Quanzhou Huixin Micro-credit Co Ltd Class H,HKEX
02621,Shouhui Group Ltd,HKEX
01831,Shifang Holding Ltd,HKEX
02567,Qiniu Ltd,HKEX
00493,GOME Retail Holdings Ltd,HKEX
09876,Ocean One Holding Ltd,HKEX
09857,Linmon Media Ltd,HKEX
03383,Agile Group Holdings Ltd,HKEX
08418,Optima Automobile Group Holdings Ltd,HKEX
00884,CIFI Holdings (Group) Co Ltd,HKEX
01187,Cofoe Medical Technology Co Ltd Class H,HKEX
01652,Fusen Pharmaceutical Co Ltd,HKEX
01685,Boer Power Holdings Ltd,HKEX
02051,Vala Inc,HKEX
02008,Phoenix Media Investment (Holdings) Ltd,HKEX
00676,Pegasus International Holdings Ltd,HKEX
02068,China Aluminum International Engineering Corp Ltd Class H,HKEX
01865,Pengo Holdings Group Ltd,HKEX
01204,BoardWare Intelligence Technology Ltd,HKEX
00353,Energy International Investments Holdings Ltd,HKEX
00528,Kingdom Holdings Ltd,HKEX
00418,Founder Holdings Ltd,HKEX
00370,Hong Kong Robotics Group Holding Ltd,HKEX
00351,Asia Energy Logistics Group Ltd,HKEX
06898,China Aluminum Cans Holdings Ltd,HKEX
06162,China Tianrui Automotive Interiors Co Ltd,HKEX
08371,Taste . Gourmet Group Ltd,HKEX
02137,Brii Biosciences Ltd,HKEX
02458,Gala Technology Holding Ltd,HKEX
00419,Hony Media Group,HKEX
02377,China Boqi Environmental (Holding) Co Ltd,HKEX
01268,China MeiDong Auto Holdings Ltd,HKEX
00813,Shimao Group Holdings Ltd,HKEX
01653,MOS House Group Ltd,HKEX
01861,Precious Dragon Technology Holdings Ltd,HKEX
03836,China Harmony Auto Holding Ltd,HKEX
03686,Clifford Modern Living Holdings Ltd,HKEX
00360,New Focus Auto Tech Holdings Ltd,HKEX
01906,Bonny International Holding Ltd,HKEX
01622,Redco Properties Group Ltd,HKEX
02651,Wuhan Dazhong Dental Medical Co Ltd Class H,HKEX
01769,Scholar Education Group,HKEX
01538,Zhong Ao Home Group Ltd,HKEX
03268,MeiG Smart Technology Co Ltd Class H,HKEX
00210,Daphne International Holdings Ltd,HKEX
00610,Wai Kee Holdings Ltd,HKEX
02205,Kangqiao Service Group Ltd,HKEX
02562,Synagistics Ltd,HKEX
01118,Golik Holdings Ltd,HKEX
06989,Excellence Commercial Property & Facilities Management Group Ltd,HKEX
08017,TradeGo FinTech Ltd,HKEX
01583,Qinqin Foodstuffs Group Cayman Co Ltd,HKEX
01244,3D Medicines Inc,HKEX
02969,Global Bio-chem Technology Group Co Ltd,HKEX
00450,Hung Hing Printing Group Ltd,HKEX
02260,Vanov Holdings Co Ltd,HKEX
03999,Dachan Food Asia Ltd,HKEX
00648,SoftMedx Healthcare Ltd,HKEX
02028,Jolimark Holdings Ltd,HKEX
03348,China PengFei Group Ltd,HKEX
01036,Vanke Overseas Investment Holding Co Ltd,HKEX
01868,Neo-Neon Holdings Ltd,HKEX
06959,Changjiu Holdings Ltd,HKEX
03377,Sino-Ocean Group Holding Ltd,HKEX
01823,Huayu Expressway Group Ltd,HKEX
00149,China Agri-Products Exchange Ltd,HKEX
02350,MTT Group Holdings Ltd,HKEX
01022,Feiyu Technology International Company Ltd,HKEX
00159,Brockman Mining Ltd,HKEX
00556,Pan Asia Environmental Protection Group Ltd,HKEX
02503,Zhongshen Jianye Holding Ltd,HKEX
02126,JW (Cayman) Therapeutics Co Ltd,HKEX
06828,Beijing Gas Blue Sky Holdings Ltd,HKEX
00771,Automated Systems Holdings Ltd,HKEX
02892,Million Cities Holdings Ltd,HKEX
00018,Oriental Media Group Ltd,HKEX
00040,Gold Peak Technology Group Ltd,HKEX
01303,Huili Resources Group Ltd,HKEX
00154,Beijing Enterprises Environment Group Ltd,HKEX
00950,Lee's Pharmaceutical Holdings Ltd,HKEX
01119,iDreamSky Technology Holdings Ltd,HKEX
06829,Dragon Rise Group Holdings Ltd,HKEX
03638,Hunlicar Group Ltd,HKEX
02415,MedSci Healthcare Holdings Ltd,HKEX
01442,Infinity Logistics and Transport Ventures Ltd,HKEX
01278,China New Town Development Co Ltd,HKEX
01100,Mainland Headwear Holdings Ltd,HKEX
02262,Steve Leung Design Group Ltd,HKEX
09689,JTF International Holdings Ltd,HKEX
06113,BitStrat Holdings Ltd,HKEX
06919,Renrui Human Resources Technology Holdings Ltd,HKEX
00224,Pioneer Global Group Ltd,HKEX
00099,Wong's International Holdings Ltd,HKEX
01108,Triumph New Energy Co Ltd Class H,HKEX
00464,China In-Tech Ltd,HKEX
01271,Grand Ming Group Holdings Ltd,HKEX
01334,Ruichang International Holdings Ltd,HKEX
02000,SIM Technology Group Ltd,HKEX
00391,Mei Ah Entertainment Group Ltd,HKEX
01202,Chengdu SIWI Science and Technology Co Ltd Class H,HKEX
01499,OKG Technology Holdings Ltd,HKEX
00201,Magnificent Hotel Investments Ltd,HKEX
02381,SMC Electric Ltd,HKEX
00952,Quam Plus International Financial Ltd,HKEX
01203,GDH Guangnan (Holdings) Ltd,HKEX
01980,Tian Ge Interactive Holdings Ltd,HKEX
02402,Beijing SinoHytec Co Ltd Class H,HKEX
03737,Zhongzhi Pharmaceutical Holdings Ltd,HKEX
00052,Fairwood Holdings Ltd,HKEX
00862,Vision Values Holdings Ltd,HKEX
00225,Pokfulam Development Co Ltd,HKEX
00673,China Health Group Ltd,HKEX
01290,China Huirong Financial Holdings Ltd,HKEX
08188,GME Group Holdings Ltd,HKEX
08162,Loco Hong Kong Holdings Ltd,HKEX
00677,Golden Resources Development International Ltd,HKEX
01084,Green Fresh Biotechnology Co Ltd,HKEX
00160,Hon Kwok Land Investment Co Ltd,HKEX
06188,Beijing Digital Telecom Co Ltd Class H,HKEX
02281,Luzhou Xinglu Water (Group) Co Ltd Class H,HKEX
00228,China Energy Development Holdings Ltd,HKEX
00191,Lai Sun Garment International Ltd,HKEX
01553,Maike Tube Industry Holdings Ltd,HKEX
00860,Apollo Future Mobility Group Ltd,HKEX
01693,BGMC International Ltd,HKEX
08227,XiAn Haitian Antenna Technologies Co Ltd Class H,HKEX
02958,Vision Values Holdings Ltd,HKEX
08403,Defeng Solife Holdings Ltd,HKEX
08450,EDICO Holdings Ltd,HKEX
00929,IPE Group Ltd,HKEX
02453,Concord Healthcare Group Co Ltd Class H,HKEX
01075,Capinfo Co Ltd Class H,HKEX
01808,Enterprise Development Holdings Ltd,HKEX
00080,CAI Corp,HKEX
01412,Q P Group Holdings Ltd,HKEX
09919,Activation Group Holdings Ltd,HKEX
06676,ZG Group,HKEX
00731,C&D Newin Paper & Pulp Corporation Ltd,HKEX
03828,Ming Fai International Holdings Ltd,HKEX
02500,Venus Medtech (Hangzhou) Inc Class H,HKEX
03678,Soho Holly Futures Co Ltd Class H,HKEX
08195,Legendary Education Group Ltd,HKEX
00089,Tai Sang Land Development Ltd,HKEX
01608,VPower Group International Holdings Ltd,HKEX
00302,CMGE Technology Group Ltd,HKEX
00279,ARTA TechFin Corporation Ltd,HKEX
00750,China Shuifa Singyes Energy Holdings Ltd,HKEX
02625,Jiangsu Horizon Chain Supermarket Co Ltd Class H,HKEX
02120,Wenzhou Kangning Hospital Co Ltd Class H,HKEX
06826,Shanghai Haohai Biological Technology Co Ltd Class H,HKEX
01489,GC Construction Holdings Ltd,HKEX
03315,Goldpac Group Ltd,HKEX
00382,Edvantage Group Holdings Ltd,HKEX
00869,Playmates Toys Ltd,HKEX
02033,Time Watch Investments Ltd,HKEX
02146,Roiserv Lifestyle Services Co Ltd Class H,HKEX
00854,Willas-Array Electronics (Holdings) Ltd,HKEX
00458,Tristate Holdings Ltd,HKEX
02392,Xuan Wu Cloud Technology Holdings Ltd,HKEX
00846,Mingfa Group (International) Co Ltd,HKEX
01853,Jilin Province Chuncheng Heating Co Ltd Class H,HKEX
02176,CCID Consulting Co Ltd Class H,HKEX
00587,China Conch Environment Protection Holdings Ltd,HKEX
02779,China Xinhua Education Group Ltd,HKEX
01319,Oi Wah Pawnshop Credit Holdings Ltd,HKEX
01692,Town Ray Holdings Ltd,HKEX
01262,Labixiaoxin Snacks Group Ltd,HKEX
02167,TI Cloud Inc,HKEX
01183,MECOM Power and Construction Ltd,HKEX
00690,Uni-Bio Science Group Ltd,HKEX
02187,Zhixin Group Holding Ltd,HKEX
01756,China Science and Education Industry Group Ltd,HKEX
08637,Metasurface Technologies Holdings Ltd,HKEX
01669,Global International Credit Group Ltd,HKEX
06966,China Wan Tong Yuan (Holdings) Ltd,HKEX
02257,Sirnaomics Ltd,HKEX
01522,Bii Railway Transportation Technology Holdings Co Ltd,HKEX
00848,Maoye International Holdings Ltd,HKEX
08507,i.century Holding Ltd,HKEX
03689,Guangdong Kanghua Healthcare Group Co Ltd Class H,HKEX
01720,Putian Communication Group Ltd,HKEX
01461,Zhongtai Futures Co Ltd Class H,HKEX
01790,TIL Enviro Ltd,HKEX
00829,Shenguan Holdings (Group) Ltd,HKEX
00529,SiS International Holdings Ltd,HKEX
08030,Fengyinhe Holdings Ltd,HKEX
00606,SCE Intelligent Commercial Management Holdings Ltd,HKEX
02540,Lesi Group Ltd,HKEX
01260,Wonderful Sky Financial Group Holdings Ltd,HKEX
01317,China Maple Leaf Educational Systems Ltd,HKEX
01638,Kaisa Group Holdings Ltd,HKEX
01878,SouthGobi Resources Ltd,HKEX
02185,Shanghai Bio-heart Biological Technology Co Ltd Class H,HKEX
02321,Swang Chai Chuan Ltd,HKEX
06628,Transcenta Holding Ltd,HKEX
02337,United Strength Power Holdings Ltd,HKEX
00550,Allegro Culture Ltd,HKEX
06182,Twintek Investment Holdings Ltd,HKEX
02405,Powerwin Tech Group Ltd,HKEX
00090,Puxing Energy Ltd,HKEX
01565,Virscend Education Company Ltd,HKEX
00280,King Fook Holdings Ltd,HKEX
02501,Maiyue Technology Ltd,HKEX
03768,Kunming Dianchi Water Treatment Co Ltd Class H,HKEX
00979,Green Energy Group Ltd,HKEX
01243,Wang On Properties Ltd,HKEX
01925,Kwung's Aroma Holdings Ltd,HKEX
01373,International Housewares Retail Co Ltd,HKEX
02396,B&K Corp Ltd Class H,HKEX
01612,Vincent Medical Holdings Ltd,HKEX
00588,Beijing North Star Co Ltd Class H,HKEX
08521,WebX International Holdings Co Ltd,HKEX
01569,Minsheng Education Group Company Ltd,HKEX
01520,Virtual Mind Holding Co Ltd,HKEX
00169,Wanda Hotel Development Co Ltd,HKEX
01053,Chongqing Iron & Steel Co Ltd Class H,HKEX
02438,Mobvoi Inc,HKEX
01673,Huazhang Technology Holding Ltd,HKEX
06123,YTO International Express and Supply Chain Technology Ltd,HKEX
00730,Capital Industrial Financial Services Group Ltd,HKEX
08375,Data Union Capital International Holdings Group Ltd,HKEX
03869,Hospital Corporation of China Ltd,HKEX
02389,Beijing Health (Holdings) Ltd,HKEX
02189,Kato (Hong Kong) Holdings Ltd,HKEX
02502,Henan Jinyuan Hydrogenated Chemicals Co Ltd Class H,HKEX
00987,China Renewable Energy Investment Ltd,HKEX
01856,Ernest Borel Holdings Ltd,HKEX
06908,HG Semiconductor Ltd,HKEX
09983,Central China New Life Ltd,HKEX
02683,Wah Sun Handbags International Holdings Ltd,HKEX
09928,Times Neighborhood Holdings Ltd,HKEX
00672,Zhong An Group Ltd,HKEX
02003,VCREDIT Holdings Ltd,HKEX
02671,USAS Building System (Shanghai) Co Ltd Class H,HKEX
01251,SPT Energy Group Inc,HKEX
00432,Pacific Century Premium Developments Ltd,HKEX
00825,New World Department Store China Ltd,HKEX
08431,Hao Bai International (Cayman) Ltd,HKEX
00236,San Miguel Brewery Hong Kong Ltd,HKEX
01023,Sitoy Group Holdings Ltd,HKEX
00833,Alltronics Holdings Ltd,HKEX
00519,Novautek Technologies Group Ltd,HKEX
08037,China Biotech Services Holdings Ltd,HKEX
00994,CT Vision (International) Holdings Ltd,HKEX
00202,EverChina Intl Holdings Co Ltd,HKEX
01292,Changan Minsheng APLL Logistics Co Ltd Class H,HKEX
02165,Ling Yue Services Group Ltd,HKEX
00980,Lianhua Supermarket Holdings Co Ltd Class H,HKEX
01380,China Kingstone Mining Holdings Ltd,HKEX
02138,EC Healthcare,HKEX
06083,World-Link Logistics (Asia) Holding Ltd,HKEX
01727,Hebei Construction Group Corp Ltd Class H,HKEX
00784,Ling Yui Holdings Ltd,HKEX
01641,Hongxing Coldchain (Hunan) Co Ltd Class H,HKEX
01746,Man Shun Group (Holdings) Ltd,HKEX
00367,Chuang's Consortium International Ltd,HKEX
03368,PARKSON Retail Group Ltd,HKEX
00641,CHTC Fong's International Co Ltd,HKEX
02230,Medialink Group Ltd,HKEX
02159,Mediwelcome Healthcare Management & Technology Inc,HKEX
03882,Sky Light Holdings Ltd,HKEX
01945,Zero2ipo Holdings Inc,HKEX
08246,Zhonghua Gas Holdings Ltd,HKEX
02529,Hollwin Urban Operation Service Group Co Ltd Class H,HKEX
01116,Huiyuan Cowins Technology Group Ltd,HKEX
02152,Suxin Joyful Life Services Co Ltd Class H,HKEX
00277,Tern Properties Co Ltd,HKEX
08026,China Brilliant Global Ltd,HKEX
01097,I-CABLE Communications Ltd,HKEX
01909,Fire Rock Holdings Ltd,HKEX
02329,Glory Health Industry Ltd,HKEX
02439,China Treasures New Materials Group Ltd,HKEX
03997,Telecom Service One Holdings Ltd,HKEX
02573,Newtrend Group Holding Co Ltd Class H,HKEX
01285,Jiashili Group Ltd,HKEX
02325,Yunkang Group Ltd,HKEX
00229,Raymond Industrial Ltd,HKEX
01723,Moon Inc,HKEX
01661,China Frontier Technology Group,HKEX
01098,Road King Infrastructure Ltd,HKEX
00097,Henderson Investment Ltd,HKEX
01662,Yee Hop Holdings Ltd,HKEX
01719,China Infrastructure & Logistics Group Ltd,HKEX
08229,Future Data Group Ltd,HKEX
02440,MemeStrategy Inc,HKEX
01630,Kin Shing Holdings Ltd,HKEX
00717,Emperor Capital Group Ltd,HKEX
01282,Renze Harvest International Ltd,HKEX
08041,IntelliMark AI International Ltd,HKEX
01587,Shineroad International Holdings Ltd,HKEX
02486,Plus Group Holdings Inc,HKEX
08247,Biosino Bio-Technology and Science Inc Class H,HKEX
00111,Cinda International Holdings Ltd,HKEX
08120,China Demeter Financial Investments Ltd,HKEX
02239,Smit Holdings Ltd,HKEX
08050,City Coolxuan Co Ltd,HKEX
00219,Shun Ho Property Investments Ltd,HKEX
00265,Gangyu Smart Urban Services Holding Ltd,HKEX
01399,Veson Holdings Ltd,HKEX
00789,Artini Holdings Ltd,HKEX
00366,Luks Group (Vietnam Holdings) Company Ltd,HKEX
08391,Cornerstone Technologies Holdings Ltd,HKEX
02177,UNQ Holdings Ltd,HKEX
00320,Computime Group Ltd,HKEX
00337,Greenland Hong Kong Holdings Ltd,HKEX
01936,Ritamix Global Ltd,HKEX
02539,Lemo Services Co Ltd Class H,HKEX
09982,Central China Management Co Ltd,HKEX
02322,Modern Innovative Digital Technology Co Ltd,HKEX
00235,CSC Holdings Ltd,HKEX
00567,Jsmart Technologies Group Ltd,HKEX
01870,Acme International Holdings Ltd,HKEX
01623,Hilong Holding Ltd,HKEX
02619,X.J. Electrics (Hu Bei) Group Co Ltd Class H,HKEX
00114,Herald Holdings Ltd,HKEX
02863,Golden Faith Group Holdings Ltd,HKEX
08611,Mindtell Technology Ltd,HKEX
06677,Sino-Ocean Service Holding Ltd,HKEX
01631,REF Holdings Ltd,HKEX
02023,China Ludao Technology Co Ltd,HKEX
06866,Zuoli Kechuang Co Ltd Class H,HKEX
00524,Great Wall Terroir Holdings Ltd,HKEX
01011,China NT Pharma Group Co Ltd,HKEX
